x,y,vx,e,theta_e,mode
3.921082172615937,-0.8686876304433029,2.253394482238935,0.020409917481650778,0.02325651951454799,HIGH
3.92053978646371,-0.8708747829041931,2.253458915289757,0.020467713565318645,0.022324647234789996,HIGH
3.919995624056637,-0.8730615613117716,2.2535252356915434,0.020523665119902855,0.021385350722738394,HIGH
3.9194497154070347,-0.8752479737641166,2.2535932763678694,0.020577804767828282,0.02044101186265679,HIGH
3.918902089226888,-0.8774340279379444,2.2536628841633104,0.020630163594454222,0.019493889225856043,HIGH
3.9183527730794667,-0.8796197311343587,2.2537339197006903,0.020680771319655376,0.018546119798107608,HIGH
3.917801793518718,-0.881805090321565,2.253806257051133,0.020729656456137408,0.017599720915666417,HIGH
3.917249176217089,-0.8839901121746542,2.2538797832520387,0.020776846455167353,0.01665659239116013,HIGH
3.916694946082399,-0.8861748031125516,2.2539543977044914,0.02082236784036448,0.01571851881135622,HIGH
3.91613912736438,-0.8883591693322327,2.2540300114781475,0.020866246330187462,0.014787171989568693,HIGH
3.9155817437514595,-0.890543216840305,2.2541065465484533,0.020908506949728317,0.013864113556207869,HIGH
3.915022818458361,-0.892726951482055,2.2541839349879775,0.020949174132405657,0.012950797671713365,HIGH
3.9144623743050637,-0.8949103789680606,2.2542621181308533,0.020988271812128582,0.012048573846830113,HIGH
3.9139004337876426,-0.8970935048984681,2.254341045726695,0.021025823506483344,0.011158689855910842,HIGH
3.9133370191414993,-0.8992763347850344,2.254420675097945,0.021061852391474338,0.010282294729623276,HIGH
3.9127721523974612,-0.9014588740710336,2.2545009703124053,0.021096381368333212,0.009420441814139702,HIGH
3.91220585543122,-0.9036411281491273,2.2545819013806785,0.02112943312288673,0.008574091884561152,HIGH
3.9116381500065494,-0.9058231023772984,2.2546634434864306,0.021161030177962087,0.007744116300995696,HIGH
3.911069057812733,-0.9080048020929454,2.2547455762557216,0.021191194939281746,0.006931300196359791,HIGH
3.910498600496605,-0.9101862326252379,2.2548282830701916,0.021219949735285525,0.00613634568560939,HIGH
3.909926799689596,-0.9123673993058258,2.2549115504275634,0.021247316851299526,0.00535987508672342,HIGH
3.9093536770301593,-0.9145483074780015,2.2549953673517726,0.021273318558453692,0.004602434144369116,HIGH
3.908779254181924,-0.9167289625044074,2.2550797248540153,0.021297977137731402,0.0038644952477639993,HIGH
3.9082035528479193,-0.9189093697733806,2.2551646154451284,0.021321314899515623,0.00314646063481816,HIGH
3.9076265947811875,-0.9210895347040278,2.255250032698961,0.021343354198986655,0.0024486655751931874,HIGH
3.9070484017920935,-0.923269462750117,2.2553359708657563,0.021364117447698394,0.0017713815254480902,HIGH
3.9064689957526166,-0.9254491594028733,2.25542242453403,0.02138362712165836,0.0011148192499592646,HIGH
3.905888398597905,-0.927628630192763,2.255509388338996,0.02140190576620595,0.0004791319017993789,HIGH
3.905306632325345,-0.929807880690348,2.2555968567152465,0.021418975997983626,-0.0001355819417592219,HIGH
3.904723718991399,-0.9319869165062897,2.2556848236911113,0.02143486050426635,-0.0007292752939869196,HIGH
3.9041396807064386,-0.9341657432905777,2.2557732827219397,0.02144958203991256,-0.0013019498281152675,HIGH
3.903554539627793,-0.9363443667310581,2.2558622265594037,0.021463163422177425,-0.001853653005430056,HIGH
3.9029683179512205,-0.9385227925513324,2.2559516471538408,0.021475627523620387,-0.0023844752656330126,HIGH
3.902381037900996,-0.9407010265080925,2.256041535586632,0.021486997263324318,-0.002894547282672244,HIGH
3.9017927217187958,-0.9428790743879594,2.256131882029613,0.0214972955966309,-0.0033840372888709336,HIGH
3.901203391651547,-0.945056942003884,2.2562226757285706,0.021506545503584662,-0.003853148469823653,HIGH
3.9006130699384114,-0.9472346351911717,2.2563139050079535,0.021514769976265138,-0.004302116432194136,HIGH
3.9000217787970395,-0.949412159803183,2.2563023313531616,0.019142645539338456,0.03750528420887389,HIGH
3.89942763123683,-0.9515888798423915,2.2562964977029263,0.019244155295236796,0.03709577839064715,HIGH
3.8988307227354295,-0.9537648268217815,2.2562964193348725,0.01934269936176167,0.036619505713841205,HIGH
3.898231141962475,-0.9559400300770148,2.2563020357048424,0.019438378278922492,0.03608107790390824,HIGH
3.8976289712807217,-0.9581145169105292,2.2563132245763335,0.019531285439022713,0.03548499671992911,HIGH
3.8970242872201224,-0.9602883127286262,2.2563298145552344,0.019621507607855585,0.03483564877526879,HIGH
3.896417160925745,-0.9624614411718717,2.256351596140017,0.019709125418004646,0.03413730101721546,HIGH
3.89580765858042,-0.9646339242391081,2.2563783313964714,0.019794213835187875,0.03339409683121919,HIGH
3.895195841803005,-0.9668057824053502,2.2564097623640835,0.019876842598587914,0.03261005273653117,HIGH
3.894581768023174,-0.9689770347338105,2.2564456182983847,0.019957076636098046,0.03178905564113732,HIGH
3.8939654908336183,-0.971147698982284,2.2564856218502007,0.02003497645541874,0.030934860624917793,HIGH
3.8933470603205462,-0.9733177917041015,2.256529494278816,0.020110598511922286,0.030051089220933136,HIGH
3.8927265233733688,-0.9754873283438454,2.2565769597917567,0.0201839955541962,0.029141228165675326,HIGH
3.8921039239744317,-0.9776563233280128,2.2566277490992857,0.02025521694816502,0.028208628590019158,HIGH
3.891479303469658,-0.9798247901507923,2.256681602266875,0.020324308980669056,0.027256505623489025,HIGH
3.890852700820937,-0.9819927414551199,2.256738270943962,0.02039131514337346,0.026287938385309184,HIGH
3.8902241528410864,-0.984160189109165,2.2567975200422508,0.02045627639785283,0.025305870336552072,HIGH
3.8895936944121994,-0.986327144278394,2.2568591289317843,0.020519231422687766,0.024313109968529423,HIGH
3.8889613586881606,-0.9884936174933548,2.2569228922179874,0.02058021684338697,0.023312331803400088,HIGH
3.8883271772821013,-0.9906596187133203,2.2569886201579528,0.020639267445928904,0.02230607768378623,HIGH
3.8876911804395458,-0.9928251573859231,2.2570561387694283,0.020696416374697144,0.021296758329005794,HIGH
3.8870533971979735,-0.9949902425029178,2.2571252896812792,0.020751695315566483,0.020286655136339427,HIGH
3.8864138555335077,-0.9971548826521976,2.2571959297697073,0.020805134664870523,0.019277922206559106,HIGH
3.8857725824954104,-0.9993190860661983,2.2572679306201935,0.020856763684967024,0.01827258857374625,HIGH
3.8851296043290513,-1.0014828606668142,2.2573411778510195,0.02090661064708872,0.01727256062022553,HIGH
3.88448494658799,-1.0036462141069564,2.2574155703303425,0.020954702962153956,0.01627962465823063,HIGH
3.8838386342357873,-1.0058091538088787,2.2574910193151276,0.021001067300184077,0.015295449660706284,HIGH
3.8831906917381507,-1.0079716869993989,2.2575674475368155,0.021045729698955663,0.014321590124420691,HIGH
3.882541143145978,-1.0101338207421415,2.2576447882553947,0.021088715662496947,0.013359489049336704,HIGH
3.881890012169862,-1.0122955619669274,2.2577229843005893,0.021130050250012064,0.01241048101894382,HIGH
3.881237322246581,-1.0144569174964362,2.2578019871161206,0.021169758155799145,0.01147579536699661,HIGH
3.880583096598093,-1.0166178940702664,2.257881755820507,0.02120786378070708,0.010556559416844635,HIGH
3.8799273582835156,-1.0187784983665158,2.257962256295547,0.021244391295656723,0.009653801780253879,HIGH
3.8792701302445654,-1.0209387370210092,2.258043460311576,0.02127936469772791,0.008768455703327183,HIGH
3.878611435344906,-1.0230986166442901,2.2581253446966847,0.02131280785929977,0.007901362447823246,HIGH
3.8779512964038347,-1.0252581438365025,2.258207890555418,0.021344744570706505,0.007053274696847911,HIGH
3.877289736224712,-1.0274173252002774,2.2582910825409734,0.021375198576858073,0.0062248599745509114,HIGH
3.8766267776185357,-1.0295761673517456,2.2583749081835887,0.02140419360824814,0.005416704070100531,HIGH
